INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,PRES,TEMP
751,T,231128,231938,48.191090N,17.300783E,130,44.5,298,987.6,31 
752,T,231128,231943,48.191349N,17.300026E,130,47.2,295,987.5,31 
753,T,231128,231947,48.191566N,17.299385E,130,47.8,297,987.5,31 
754,T,231128,231951,48.191780N,17.298759E,130,44.7,295,987.5,31 
755,T,231128,231956,48.192009N,17.298002E,131,45.8,295,987.5,31 
756,T,231128,232000,48.192219N,17.297384E,131,46.6,297,987.6,31 
757,T,231128,232005,48.192463N,17.296659E,132,39.6,297,987.5,31 
758,T,231128,232017,48.192650N,17.296106E,134,17.2,248,987.6,31 
759,T,231128,232024,48.192348N,17.295437E,137,40.6,240,987.5,31 
760,T,231128,232028,48.192089N,17.294815E,138,48.3,239,987.5,31 
761,T,231128,232032,48.191795N,17.294144E,138,51.5,237,987.5,31 
762,T,231128,232036,48.191521N,17.293535E,140,44.4,236,987.6,31 
763,T,231128,232040,48.191250N,17.292948E,140,45.2,235,987.5,31 
764,T,231128,232046,48.190990N,17.292336E,141,23.4,245,987.6,31 
765,T,231128,232058,48.191383N,17.292114E,143,7.0,10,987.7,31 
766,T,231128,232113,48.191368N,17.291534E,143,11.6,207,987.7,31 
767,T,231128,233131,48.191326N,17.291384E,139,1.7,175,988.0,26 
768,T,231128,233156,48.191483N,17.291946E,139,8.5,111,988.0,26 
769,T,231128,233210,48.191032N,17.291826E,139,19.4,223,987.9,26 
770,T,231128,233217,48.190922N,17.291142E,139,33.9,273,987.9,26 
771,T,231128,233222,48.190994N,17.290352E,138,42.5,281,987.9,26 
772,T,231128,233227,48.191143N,17.289597E,136,40.5,283,987.9,26 
773,T,231128,233232,48.191257N,17.288818E,132,40.1,282,987.9,26 
774,T,231128,233237,48.191364N,17.288040E,131,43.0,284,987.8,26 
775,T,231128,233242,48.191460N,17.287251E,130,44.4,281,987.8,26 
776,T,231128,233247,48.191551N,17.286442E,129,42.6,279,987.7,26 
777,T,231128,233252,48.191647N,17.285654E,127,44.1,282,987.6,27 
778,T,231128,233256,48.191738N,17.284985E,126,44.8,283,987.7,27 
779,T,231128,233301,48.191845N,17.284182E,124,43.1,285,987.8,27 
780,T,231128,233306,48.191994N,17.283417E,123,43.4,288,987.9,27 
781,T,231128,233311,48.192162N,17.282644E,122,43.9,286,987.8,27 
782,T,231128,233316,48.192326N,17.281845E,121,45.6,287,987.8,27 
783,T,231128,233320,48.192486N,17.281204E,120,46.5,291,987.8,27 
784,T,231128,233324,48.192669N,17.280556E,118,46.4,293,987.7,27 
785,T,231128,233329,48.192883N,17.279814E,116,42.5,290,987.8,27 
786,T,231128,233334,48.192947N,17.279043E,115,41.4,270,987.8,27 
787,T,231128,233339,48.192848N,17.278261E,114,42.3,257,987.9,27 
788,T,231128,233344,48.192688N,17.277557E,114,41.7,253,987.7,27 
789,T,231128,233349,48.192509N,17.276833E,115,41.2,251,987.7,27 
790,T,231128,233354,48.192352N,17.276096E,114,41.2,256,987.7,27 
791,T,231128,233358,48.192276N,17.275417E,113,48.2,264,987.7,27 
792,T,231128,233402,48.192223N,17.274643E,113,54.0,263,987.7,27 
793,T,231128,233406,48.192162N,17.273848E,112,53.1,263,987.6,27 
794,T,231128,233410,48.192093N,17.273050E,112,53.1,263,987.7,27 
795,T,231128,233414,48.192024N,17.272303E,111,48.2,263,987.7,27 
796,T,231128,233418,48.191967N,17.271576E,111,49.1,263,987.7,27 
797,T,231128,233422,48.191914N,17.270884E,110,45.0,264,987.8,27 
798,T,231128,233426,48.191860N,17.270184E,110,47.5,263,987.7,27 
799,T,231128,233430,48.191803N,17.269503E,109,45.1,264,987.6,27 
800,T,231128,233435,48.191734N,17.268688E,108,43.7,263,987.7,27 
801,T,231128,233440,48.191666N,17.267870E,108,45.2,263,987.7,27 
802,T,231128,233445,48.191593N,17.267056E,108,43.1,262,987.7,28 
803,T,231128,233450,48.191536N,17.266270E,107,41.7,264,987.8,28 
804,T,231128,233455,48.191463N,17.265482E,106,40.9,261,987.7,28 
805,T,231128,233500,48.191395N,17.264706E,106,39.9,264,987.8,28 
806,T,231128,233505,48.191338N,17.263935E,106,41.1,262,987.9,28 
807,T,231128,233510,48.191280N,17.263178E,105,40.5,262,987.7,28 
808,T,231128,233515,48.191227N,17.262444E,105,38.4,264,987.8,28 
809,T,231128,233520,48.191135N,17.261728E,106,39.7,252,987.8,28 
810,T,231128,233525,48.190975N,17.260979E,105,41.3,252,987.8,28 
811,T,231128,233530,48.190807N,17.260263E,104,42.2,250,987.7,28 
812,T,231128,233535,48.190620N,17.259510E,103,44.2,248,987.7,28 
813,T,231128,233540,48.190369N,17.258778E,104,42.6,243,987.5,28 
814,T,231128,233545,48.190193N,17.257998E,104,44.4,256,987.6,28 
815,T,231128,233550,48.190048N,17.257229E,104,43.8,256,987.7,28 
816,T,231128,233555,48.189915N,17.256433E,103,44.6,257,987.8,28 
817,T,231128,233600,48.189793N,17.255692E,103,41.2,260,987.8,28 
818,T,231128,233605,48.189739N,17.254936E,104,43.4,270,987.9,28 
819,T,231128,233610,48.189686N,17.254114E,105,43.6,260,987.9,28 
820,T,231128,233615,48.189571N,17.253311E,105,45.1,257,987.9,28 
821,T,231128,233619,48.189465N,17.252649E,105,45.5,257,987.8,28 
822,T,231128,233623,48.189350N,17.251976E,106,47.2,258,987.9,28 
823,T,231128,233628,48.189228N,17.251217E,108,40.2,257,987.9,28 
824,T,231128,233635,48.189152N,17.250519E,110,18.8,280,987.9,28 
825,T,231128,233642,48.189651N,17.250223E,113,35.4,340,987.9,28 
826,T,231128,233647,48.190151N,17.250002E,114,39.3,340,988.0,28 
827,T,231128,233651,48.190582N,17.249802E,114,44.5,341,987.9,29 
828,T,231128,233656,48.191113N,17.249510E,114,43.7,340,987.9,29 
829,T,231128,233701,48.191620N,17.249149E,114,44.1,330,987.9,29 
830,T,231128,233705,48.191971N,17.248726E,115,47.6,317,988.0,29 
831,T,231128,233709,48.192230N,17.248129E,115,48.5,299,988.0,29 
832,T,231128,233713,48.192459N,17.247435E,116,50.7,294,988.0,29 
833,T,231128,233717,48.192669N,17.246740E,117,50.6,294,988.0,29 
834,T,231128,233721,48.192871N,17.246046E,117,49.6,294,988.0,29 
835,T,231128,233725,48.193085N,17.245380E,118,47.2,296,988.0,29 
836,T,231128,233729,48.193279N,17.244757E,119,46.3,294,988.0,29 
837,T,231128,233733,48.193481N,17.244093E,119,47.4,292,988.0,29 
838,T,231128,233737,48.193653N,17.243437E,119,47.5,293,987.9,29 
839,T,231128,233742,48.193821N,17.242636E,119,42.4,282,988.0,29 
840,T,231128,233748,48.193954N,17.241976E,120,21.8,296,988.1,29 
841,T,231128,233807,48.194088N,17.241446E,123,22.1,245,987.9,29 
842,T,231128,233812,48.193878N,17.240841E,124,39.2,244,987.9,29 
843,T,231128,233816,48.193680N,17.240175E,124,46.2,245,987.9,29 
844,T,231128,233820,48.193501N,17.239456E,124,49.8,250,987.7,29 
845,T,231128,233824,48.193333N,17.238729E,125,49.2,250,987.6,29 
846,T,231128,233828,48.193161N,17.237986E,126,52.1,250,987.6,29 
847,T,231128,233832,48.192970N,17.237188E,127,56.2,251,987.6,29 
848,T,231128,233835,48.192833N,17.236544E,128,57.4,251,987.7,29 
849,T,231128,233838,48.192688N,17.235886E,128,59.6,252,987.9,29 
850,T,231128,233842,48.192554N,17.235035E,128,54.6,257,987.9,29 
851,T,231128,233846,48.192528N,17.234276E,129,43.3,273,987.9,29 
852,T,231128,233851,48.192879N,17.233736E,129,37.3,331,987.7,29 
853,T,231128,233856,48.193401N,17.233913E,128,36.7,36,987.3,29 
854,T,231128,233901,48.193626N,17.234644E,131,36.7,86,986.9,29 
855,T,231128,233906,48.193443N,17.235264E,133,34.9,140,986.9,29 
856,T,231128,233910,48.193001N,17.235565E,134,48.3,163,987.0,29 
857,T,231128,233914,48.192429N,17.235830E,134,59.9,165,987.0,29 
858,T,231128,233917,48.191914N,17.236046E,134,69.8,167,987.2,30 
859,T,231128,233920,48.191345N,17.236233E,133,76.5,168,987.3,30 
860,T,231128,233923,48.190750N,17.236397E,132,79.9,169,987.5,30 
861,T,231128,233926,48.190125N,17.236547E,131,84.8,171,987.4,30 
862,T,231128,233929,48.189472N,17.236650E,131,86.5,175,987.5,30 
863,T,231128,233932,48.188816N,17.236694E,132,85.9,177,987.4,30 
864,T,231128,233935,48.188160N,17.236715E,132,86.1,178,987.4,30 
865,T,231128,233938,48.187496N,17.236729E,132,87.8,178,987.4,30 
866,T,231128,233941,48.186821N,17.236736E,131,90.9,178,987.4,30 
867,T,231128,233943,48.186356N,17.236746E,131,91.9,179,987.4,30 
868,T,231128,233945,48.185898N,17.236755E,131,92.7,178,987.4,30 
869,T,231128,233947,48.185440N,17.236776E,131,92.7,177,987.5,30 
870,T,231128,233949,48.184978N,17.236824E,131,91.2,174,987.4,30 
871,T,231128,233951,48.184525N,17.236906E,130,93.7,170,987.4,30 
872,T,231128,233953,48.184055N,17.237036E,129,95.1,168,987.4,30 
873,T,231128,233955,48.183575N,17.237186E,129,97.9,168,987.5,30 
874,T,231128,233957,48.183090N,17.237349E,129,98.0,166,987.4,30 
875,T,231128,233959,48.182617N,17.237549E,128,98.1,163,987.4,30 
876,T,231128,234001,48.182133N,17.237780E,128,100.6,161,987.4,30 
877,T,231128,234003,48.181660N,17.238037E,127,100.8,158,987.5,30 
878,T,231128,234005,48.181194N,17.238329E,126,100.8,156,987.3,30 
879,T,231128,234007,48.180740N,17.238649E,126,100.5,153,987.5,30 
880,T,231128,234009,48.180302N,17.239012E,126,100.9,150,987.4,30 
881,T,231128,234011,48.179859N,17.239384E,126,101.3,150,987.5,30 
882,T,231128,234013,48.179424N,17.239773E,126,101.4,148,987.6,30 
883,T,231128,234015,48.178993N,17.240179E,126,102.9,147,987.4,30 
884,T,231128,234017,48.178562N,17.240623E,126,104.3,144,987.4,30 
885,T,231128,234019,48.178162N,17.241093E,127,102.0,141,987.4,30 
886,T,231128,234021,48.177765N,17.241585E,128,102.7,138,987.3,30 
887,T,231128,234023,48.177399N,17.242128E,129,102.7,135,987.4,30 
888,T,231128,234025,48.177044N,17.242697E,130,102.3,133,987.3,30 
889,T,231128,234027,48.176704N,17.243288E,131,102.7,131,987.3,30 
890,T,231128,234029,48.176373N,17.243879E,131,102.7,131,987.5,30 
891,T,231128,234031,48.176033N,17.244461E,132,101.8,132,987.5,30 
892,T,231128,234033,48.175686N,17.245043E,131,102.5,133,987.5,30 
893,T,231128,234035,48.175327N,17.245619E,132,103.3,134,987.6,30 
894,T,231128,234037,48.174965N,17.246185E,133,101.9,135,987.7,30 
895,T,231128,234039,48.174580N,17.246729E,134,103.6,138,987.6,30 
896,T,231128,234041,48.174187N,17.247232E,136,103.7,140,987.6,30 
897,T,231128,234043,48.173786N,17.247717E,136,104.0,141,987.7,30 
898,T,231128,234045,48.173367N,17.248182E,137,103.6,144,987.6,30 
899,T,231128,234047,48.172939N,17.248631E,136,104.3,145,987.6,30 
900,T,231128,234049,48.172501N,17.249044E,136,104.0,148,987.5,30 
901,T,231128,234051,48.172054N,17.249437E,136,103.2,150,987.5,30 
902,T,231128,234053,48.171600N,17.249805E,137,103.8,151,987.5,30 
903,T,231128,234055,48.171124N,17.250156E,137,104.2,153,987.4,30 
904,T,231128,234057,48.170643N,17.250471E,137,103.5,156,987.4,30 
905,T,231128,234059,48.170162N,17.250780E,137,102.5,155,987.4,30 
906,T,231128,234101,48.169670N,17.251059E,138,103.0,160,987.5,30 
907,T,231128,234103,48.169167N,17.251286E,138,103.1,163,987.5,30 
908,T,231128,234105,48.168667N,17.251499E,138,102.5,164,987.5,30 
909,T,231128,234107,48.168167N,17.251686E,138,102.1,166,987.4,30 
910,T,231128,234109,48.167675N,17.251837E,138,99.9,168,987.4,30 
911,T,231128,234111,48.167187N,17.251957E,138,99.5,170,987.5,30 
912,T,231128,234113,48.166698N,17.252056E,138,98.3,172,987.4,30 
913,T,231128,234115,48.166206N,17.252125E,139,98.8,174,987.4,30 
914,T,231128,234117,48.165714N,17.252176E,139,99.2,176,987.4,30 
915,T,231128,234119,48.165222N,17.252178E,139,100.9,178,987.3,30 
916,T,231128,234121,48.164734N,17.252163E,139,98.7,181,987.3,30 
917,T,231128,234123,48.164242N,17.252131E,138,99.6,182,987.3,30 
918,T,231128,234125,48.163738N,17.252077E,138,100.3,184,987.3,30 
919,T,231128,234127,48.163254N,17.252001E,138,99.3,186,987.3,30 
920,T,231128,234129,48.162769N,17.251886E,138,98.9,188,987.2,30 
921,T,231128,234131,48.162285N,17.251764E,137,99.2,190,987.2,30 
922,T,231128,234133,48.161800N,17.251610E,137,99.4,192,987.0,30 
923,T,231128,234135,48.161320N,17.251425E,137,99.1,193,987.2,30 
924,T,231128,234137,48.160847N,17.251219E,138,99.2,196,987.2,30 
925,T,231128,234139,48.160374N,17.250996E,138,99.8,197,987.3,30 
926,T,231128,234141,48.159901N,17.250757E,138,100.7,198,987.3,30 
927,T,231128,234143,48.159428N,17.250521E,138,100.1,197,987.4,30 
928,T,231128,234145,48.158958N,17.250307E,138,95.2,194,987.5,30 
929,T,231128,234147,48.158501N,17.250114E,137,97.0,195,987.5,30 
930,T,231128,234149,48.158031N,17.249910E,137,98.2,194,987.5,30 
931,T,231128,234151,48.157547N,17.249735E,137,99.7,191,987.4,30 
932,T,231128,234153,48.157059N,17.249584E,137,99.2,189,987.4,30 
933,T,231128,234155,48.156570N,17.249472E,137,97.9,187,986.9,30 
934,T,231128,234157,48.156082N,17.249393E,139,98.5,185,987.1,30 
935,T,231128,234159,48.155594N,17.249338E,140,98.3,183,986.9,30 
936,T,231128,234201,48.155090N,17.249315E,140,99.3,180,986.8,30 
937,T,231128,234203,48.154594N,17.249340E,140,99.5,177,986.7,30 
938,T,231128,234205,48.154095N,17.249397E,141,99.5,174,986.7,30 
939,T,231128,234207,48.153591N,17.249483E,140,100.3,173,986.7,30 
940,T,231128,234209,48.153091N,17.249594E,141,100.3,171,986.6,30 
941,T,231128,234211,48.152584N,17.249739E,140,102.4,169,986.6,30 
942,T,231128,234213,48.152077N,17.249895E,140,103.8,169,986.7,30 
943,T,231128,234215,48.151566N,17.250055E,140,103.4,169,986.8,30 
944,T,231128,234217,48.151047N,17.250206E,139,104.6,170,986.9,30 
945,T,231128,234219,48.150532N,17.250338E,137,105.4,172,987.1,30 
946,T,231128,234221,48.150017N,17.250437E,136,104.6,174,987.3,30 
947,T,231128,234223,48.149502N,17.250496E,134,105.3,177,987.4,30 
948,T,231128,234225,48.148979N,17.250538E,134,105.3,178,987.4,30 
949,T,231128,234227,48.148464N,17.250549E,133,104.9,179,987.5,30 
950,T,231128,234229,48.147945N,17.250544E,132,104.3,181,987.3,30 
951,T,231128,234231,48.147430N,17.250509E,132,103.8,182,987.4,30 
952,T,231128,234233,48.146908N,17.250475E,131,104.1,182,987.4,30 
953,T,231128,234235,48.146393N,17.250416E,131,104.9,184,987.4,30 
954,T,231128,234237,48.145870N,17.250351E,130,104.4,184,987.5,30 
955,T,231128,234239,48.145351N,17.250282E,128,105.1,184,987.6,30 
956,T,231128,234241,48.144833N,17.250204E,127,105.2,184,987.6,30 
957,T,231128,234243,48.144302N,17.250141E,127,105.9,184,987.6,30 
958,T,231128,234245,48.143776N,17.250092E,126,105.6,183,987.5,30 
959,T,231128,234247,48.143242N,17.250053E,126,106.0,183,987.5,30 
960,T,231128,234249,48.142708N,17.250015E,125,104.9,182,987.5,30 
961,T,231128,234251,48.142193N,17.249983E,125,103.4,182,987.6,30 
962,T,231128,234253,48.141678N,17.249956E,124,103.3,181,987.6,30 
963,T,231128,234255,48.141167N,17.249931E,124,101.7,181,987.6,30 
964,T,231128,234257,48.140678N,17.249920E,124,99.4,181,987.6,30 
965,T,231128,234259,48.140198N,17.249916E,124,97.9,180,987.7,30 
966,T,231128,234301,48.139721N,17.249907E,124,95.5,179,987.7,30 
967,T,231128,234303,48.139248N,17.249903E,124,95.0,179,987.6,30 
968,T,231128,234305,48.138779N,17.249889E,124,96.4,180,987.7,30 
969,T,231128,234307,48.138321N,17.249882E,124,94.2,179,987.5,30 
970,T,231128,234309,48.137856N,17.249878E,123,94.2,179,987.5,30 
971,T,231128,234311,48.137390N,17.249903E,123,93.0,177,987.4,30 
972,T,231128,234313,48.136929N,17.249941E,123,93.0,177,987.3,30 
973,T,231128,234315,48.136456N,17.249981E,123,95.7,177,987.3,30 
974,T,231128,234317,48.135971N,17.250023E,124,97.9,176,987.3,30 
975,T,231128,234319,48.135479N,17.250076E,123,100.9,176,987.3,30 
976,T,231128,234321,48.134975N,17.250130E,123,102.6,176,987.4,30 
977,T,231128,234323,48.134460N,17.250191E,123,103.7,175,987.4,30 
978,T,231128,234325,48.133942N,17.250261E,124,104.4,174,987.4,30 
979,T,231128,234327,48.133419N,17.250340E,124,106.0,174,987.4,30 
980,T,231128,234329,48.132889N,17.250437E,126,105.7,172,987.5,30 
981,T,231128,234331,48.132359N,17.250536E,126,105.8,172,987.5,30 
982,T,231128,234333,48.131828N,17.250641E,126,106.1,173,987.5,30 
983,T,231128,234335,48.131313N,17.250742E,127,104.8,172,987.3,30 
984,T,231128,234337,48.130787N,17.250853E,127,104.3,172,987.1,30 
985,T,231128,234339,48.130241N,17.250957E,127,107.7,171,987.1,30 
986,T,231128,234341,48.129700N,17.251072E,127,107.1,172,986.9,30 
987,T,231128,234343,48.129150N,17.251177E,128,108.2,172,986.9,30 
988,T,231128,234345,48.128639N,17.251291E,129,105.4,172,986.7,30 
989,T,231128,234347,48.128117N,17.251394E,129,107.1,173,986.8,30 
990,T,231128,234349,48.127571N,17.251469E,129,110.3,176,986.8,30 
991,T,231128,234351,48.127014N,17.251509E,129,112.4,177,986.8,30 
992,T,231128,234353,48.126480N,17.251535E,129,112.4,180,986.9,30 
993,T,231128,234355,48.125961N,17.251528E,130,112.2,181,986.8,30 
994,T,231128,234357,48.125397N,17.251492E,129,113.0,184,987.0,30 
995,T,231128,234359,48.124832N,17.251408E,127,113.1,186,987.1,30 
996,T,231128,234401,48.124264N,17.251305E,128,113.2,187,987.1,30 
997,T,231128,234403,48.123711N,17.251175E,128,112.9,189,987.1,30 
998,T,231128,234405,48.123150N,17.251013E,129,113.1,191,987.2,30 
999,T,231128,234407,48.122589N,17.250834E,129,113.9,192,987.1,30 
1000,T,231128,234409,48.122036N,17.250624E,130,113.0,195,987.1,30 
1001,T,231128,234411,48.121490N,17.250376E,130,113.2,198,987.1,30 
1002,T,231128,234413,48.120960N,17.250082E,131,112.9,201,987.1,30 
1003,T,231128,234415,48.120445N,17.249762E,132,112.5,203,987.1,30 
1004,T,231128,234417,48.119938N,17.249416E,133,111.5,204,987.1,30 
1005,T,231128,234419,48.119438N,17.249044E,134,112.0,206,987.1,30 
1006,T,231128,234421,48.118935N,17.248655E,135,112.4,207,987.0,30 
1007,T,231128,234423,48.118446N,17.248240E,135,111.8,210,987.0,30 
1008,T,231128,234425,48.117977N,17.247776E,134,110.7,214,987.1,30 
1009,T,231128,234427,48.117527N,17.247297E,134,110.2,215,987.0,30 
1010,T,231128,234429,48.117092N,17.246798E,135,110.9,217,987.1,30 
1011,T,231128,234431,48.116669N,17.246277E,135,110.8,219,987.0,30 
1012,T,231128,234433,48.116264N,17.245716E,136,109.2,222,987.0,30 
1013,T,231128,234435,48.115879N,17.245144E,137,107.4,224,986.9,30 
1014,T,231128,234437,48.115520N,17.244556E,138,105.9,227,986.7,30 
1015,T,231128,234439,48.115181N,17.243950E,139,104.0,229,986.4,30 
1016,T,231128,234441,48.114864N,17.243336E,139,103.8,232,986.3,30 
1017,T,231128,234443,48.114555N,17.242706E,141,104.6,233,986.1,30 
1018,T,231128,234445,48.114265N,17.242064E,142,103.6,235,986.1,30 
1019,T,231128,234447,48.113998N,17.241407E,144,102.6,238,985.9,30 
1020,T,231128,234449,48.113750N,17.240732E,145,102.8,241,986.0,30 
1021,T,231128,234451,48.113529N,17.240036E,145,103.5,244,986.2,30 
1022,T,231128,234453,48.113319N,17.239325E,144,104.0,247,986.1,30 
1023,T,231128,234455,48.113136N,17.238607E,143,101.9,249,986.4,30 
1024,T,231128,234457,48.112976N,17.237892E,143,101.8,251,986.6,30 
1025,T,231128,234459,48.112823N,17.237156E,142,103.0,252,986.8,30 
1026,T,231128,234501,48.112686N,17.236427E,141,100.2,254,986.8,30 
1027,T,231128,234503,48.112583N,17.235687E,139,100.9,257,986.9,30 
1028,T,231128,234505,48.112492N,17.234943E,139,100.9,259,987.0,30 
1029,T,231128,234507,48.112408N,17.234196E,138,100.4,260,987.1,30 
1030,T,231128,234509,48.112331N,17.233467E,137,98.1,260,987.2,30 
1031,T,231128,234511,48.112270N,17.232748E,136,96.5,261,987.3,30 
1032,T,231128,234513,48.112202N,17.232037E,136,96.0,260,987.4,30 
1033,T,231128,234515,48.112118N,17.231314E,135,97.8,259,987.4,30 
1034,T,231128,234517,48.112026N,17.230598E,135,96.6,258,987.4,30 
1035,T,231128,234519,48.111931N,17.229885E,134,96.2,257,987.5,30 
1036,T,231128,234521,48.111816N,17.229191E,134,95.1,255,987.5,30 
1037,T,231128,234523,48.111683N,17.228502E,133,95.2,252,987.3,30 
1038,T,231128,234525,48.111542N,17.227833E,134,94.2,250,987.5,30 
1039,T,231128,234527,48.111378N,17.227163E,133,96.1,248,987.6,30 
1040,T,231128,234529,48.111195N,17.226513E,133,94.4,247,987.5,30 
1041,T,231128,234531,48.111008N,17.225870E,133,93.9,246,987.5,30 
1042,T,231128,234533,48.110802N,17.225241E,133,94.1,243,987.6,30 
1043,T,231128,234535,48.110577N,17.224607E,133,95.8,241,987.4,30 
1044,T,231128,234537,48.110344N,17.223978E,134,96.1,240,987.5,30 
1045,T,231128,234539,48.110088N,17.223358E,134,97.1,238,987.4,30 
1046,T,231128,234541,48.109798N,17.222769E,134,97.8,235,987.5,30 
1047,T,231128,234543,48.109505N,17.222197E,134,99.0,232,987.5,31 
1048,T,231128,234545,48.109184N,17.221634E,133,99.3,230,987.3,31 
1049,T,231128,234547,48.108852N,17.221073E,133,99.5,229,987.3,31 
1050,T,231128,234549,48.108513N,17.220524E,133,99.5,227,987.2,31 
1051,T,231128,234551,48.108143N,17.219995E,133,102.1,225,987.1,31 
1052,T,231128,234553,48.107765N,17.219481E,134,102.8,222,987.0,31 
1053,T,231128,234555,48.107349N,17.218979E,134,104.4,220,986.8,31 
1054,T,231128,234557,48.106922N,17.218496E,134,105.1,217,986.7,31 
1055,T,231128,234559,48.106487N,17.218048E,135,105.7,215,986.6,31 
1056,T,231128,234601,48.106037N,17.217604E,136,106.8,213,986.4,31 
1057,T,231128,234603,48.105576N,17.217182E,136,108.0,210,986.4,31 
1058,T,231128,234605,48.105106N,17.216784E,136,107.9,209,986.5,31 
1059,T,231128,234607,48.104633N,17.216421E,136,107.0,206,986.5,31 
1060,T,231128,234609,48.104141N,17.216087E,136,107.5,203,986.6,31 
1061,T,231128,234611,48.103649N,17.215784E,135,106.8,202,986.6,31 
1062,T,231128,234613,48.103130N,17.215519E,136,108.1,197,986.7,31 
1063,T,231128,234615,48.102600N,17.215294E,136,110.1,195,986.7,31 
1064,T,231128,234617,48.102074N,17.215092E,135,108.9,194,986.7,31 
1065,T,231128,234619,48.101547N,17.214912E,135,106.9,193,986.8,31 
1066,T,231128,234621,48.101028N,17.214746E,135,105.6,192,986.9,31 
1067,T,231128,234623,48.100510N,17.214596E,134,105.1,191,987.0,31 
1068,T,231128,234625,48.099991N,17.214449E,133,105.1,191,987.2,31 
1069,T,231128,234627,48.099472N,17.214285E,132,104.7,192,987.2,31 
1070,T,231128,234629,48.098965N,17.214106E,131,104.7,194,987.4,31 
1071,T,231128,234631,48.098469N,17.213921E,130,101.6,195,987.4,31 
1072,T,231128,234633,48.098000N,17.213701E,129,97.8,199,987.4,31 
1073,T,231128,234635,48.097565N,17.213436E,128,92.8,203,987.6,31 
1074,T,231128,234638,48.096951N,17.213036E,128,87.1,203,987.7,31 
1075,T,231128,234641,48.096451N,17.212652E,127,68.3,207,988.0,31 
1076,T,231128,234645,48.096020N,17.212252E,125,47.1,215,988.1,31 
1077,T,231128,234650,48.095791N,17.211636E,124,33.1,254,988.2,31 
1078,T,231128,234657,48.095592N,17.211014E,124,28.5,223,988.2,31 
1079,T,231128,235138,48.095387N,17.210812E,122,4.2,161,988.2,31 
1080,T,231128,235153,48.095001N,17.210535E,123,19.5,220,988.2,31 
1081,T,231128,235201,48.094639N,17.210075E,123,22.0,220,988.1,31 
1082,T,231128,235210,48.094296N,17.209585E,123,20.4,227,988.2,31 
1083,T,231128,235220,48.093956N,17.209021E,124,10.9,218,988.3,31 
1084,T,231128,235230,48.093517N,17.208773E,125,25.4,212,988.2,31 
1085,T,231128,235236,48.093163N,17.208284E,126,33.0,222,988.2,31 
1086,T,231128,235242,48.092785N,17.207802E,127,31.2,220,988.3,31 
1087,T,231128,235248,48.092373N,17.207275E,128,42.6,213,988.4,31 
1088,T,231128,235252,48.091911N,17.206663E,129,62.8,221,988.0,31 
1089,T,231128,235255,48.091518N,17.205812E,129,89.5,234,987.8,31 
1090,T,231128,235257,48.091255N,17.205175E,129,97.1,237,987.6,31 
1091,T,231128,235259,48.091003N,17.204470E,130,103.6,241,987.6,31 
1092,T,231128,235301,48.090767N,17.203665E,130,111.8,244,987.4,31 
1093,T,231128,235303,48.090553N,17.202810E,131,115.6,248,987.4,31 
1094,T,231128,235305,48.090363N,17.201937E,132,117.7,251,987.3,31 
1095,T,231128,235307,48.090206N,17.201069E,132,117.5,254,987.2,31 
1096,T,231128,235309,48.090076N,17.200205E,133,115.7,257,987.3,31 
1097,T,231128,235311,48.089977N,17.199352E,133,113.5,260,987.1,31 
1098,T,231128,235313,48.089897N,17.198505E,134,112.5,263,987.2,31 
1099,T,231128,235315,48.089855N,17.197687E,134,109.3,266,987.1,31 
1100,T,231128,235317,48.089848N,17.196888E,135,105.2,269,987.2,31 
1101,T,231128,235319,48.089855N,17.196104E,135,103.4,271,987.1,31 
1102,T,231128,235321,48.089874N,17.195345E,135,100.2,273,987.3,31 
1103,T,231128,235323,48.089912N,17.194605E,135,97.9,273,987.2,31 
1104,T,231128,235325,48.089954N,17.193882E,135,93.9,275,987.4,31 
1105,T,231128,235327,48.090004N,17.193186E,134,92.4,276,987.4,31 
1106,T,231128,235329,48.090057N,17.192499E,134,92.8,275,987.3,31 
1107,T,231128,235331,48.090103N,17.191805E,133,94.2,275,987.5,31 
1108,T,231128,235333,48.090157N,17.191095E,133,96.2,276,987.5,31 
1109,T,231128,235335,48.090218N,17.190371E,133,98.6,276,987.6,31 
1110,T,231128,235337,48.090271N,17.189634E,132,100.6,275,987.5,31 
1111,T,231128,235339,48.090321N,17.188896E,132,98.9,275,987.6,31 
1112,T,231128,235341,48.090366N,17.188160E,132,99.1,275,987.7,31 
1113,T,231128,235343,48.090408N,17.187416E,131,100.3,273,987.6,31 
1114,T,231128,235345,48.090431N,17.186674E,130,99.4,272,987.7,31 
1115,T,231128,235347,48.090443N,17.185947E,129,97.3,270,987.7,31 
1116,T,231128,235349,48.090446N,17.185232E,129,95.9,270,987.7,31 
1117,T,231128,235351,48.090446N,17.184519E,129,96.3,269,987.8,31 
1118,T,231128,235353,48.090431N,17.183792E,128,96.9,267,987.7,31 
1119,T,231128,235355,48.090408N,17.183071E,128,96.6,266,987.6,31 
1120,T,231128,235357,48.090366N,17.182356E,127,96.9,266,987.6,31 
1121,T,231128,235359,48.090321N,17.181643E,127,97.4,264,987.6,31 
1122,T,231128,235401,48.090260N,17.180935E,127,97.8,263,987.5,31 
1123,T,231128,235403,48.090191N,17.180212E,127,98.7,262,987.6,31 
